Symbol,Name,,,,,,,
RF-B,Regions Financial Corp [Rf/Pb],27.13,26.78,26.98,"40,700",0.1,,0.37
RF-C,Regions Financial Corp [Rf/Pc],27.41,27.16,27.16,"20,000",-0.07,,0.26
RFI,Cohen & Steers Total Return Realty Fund,13.66,13.34,13.48,"94,100",0.11,,0.82
RFL,Rafael Holdings Inc,17.8,17.41,17.43,"10,000",0,,0
RFM,Rivernorth Flexible Municipal Income,20.72,20.58,20.6,"46,400",0.06,,0.29
RFP,Resolute Forest Products Inc,5.13,4.92,4.99,"687,700",-0.1,,1.96
RGA,Reinsurance Group of America Inc,105,101.6,103,"798,500",0.8,,0.78
RGR,Sturm Ruger & Company,62.96,61.58,61.88,"209,600",-0.84,,1.34
RGS,Regis Corp,6.055,5.79,5.8,"687,300",0.02,,0.35
RGT,Royce Global Value Trust Inc,12.63,12.41,12.58,"22,200",0.12,,0.92
RH,Restoration Hardware Holdings,395,375.7,381.5,"789,900",7.3,,1.95
RHI,Robert Half International Inc,54.8,53.5,54.07,"684,500",0.1,,0.19
RHP,Ryman Hospitality Properties REIT,41.57,39.52,41,"631,900",0.7,,1.74
RIG,Transocean Inc,1.16,1.02,1.08,"39,210,200",0.01,,0.93
RIO,Rio Tinto Plc,65.98,64.63,64.84,"3,224,900",-0.59,,0.9
RIV,Rivernorth Opportunities Fund,15.33,14.92,15.24,"89,300",0.26,,1.74
RJF,Raymond James Financial,76.49,74.3,74.69,"1,146,200",0.35,,0.47
RKT,Rocket Companies Inc Cl A,23.54,22.66,22.72,"8,854,700",-0.64,,2.74
RL,Ralph Lauren Corp,82.83,81.24,81.27,"963,300",0.65,,0.81
RLGY,Realogy Holdings Corp,11.59,11.11,11.11,"1,621,700",-0.1,,0.89
RLH,Red Lion Hotels Corp,2.29,2.22,2.24,"24,600",0,,0
RLI,Rli Corp,88.83,87.21,87.43,"162,000",-0.09,,0.1
RLJ,Rlj Lodging Trust,10.48,9.86,10.32,"1,254,100",0.12,,1.18
RLJ-A,Rlj Lodging TR [Rlj/Pa],23.59,23.36,23.46,"98,200",0.19,,0.82
RM,Regional Managment Corp,18.35,17.74,18.16,"40,900",0.6,,3.42
RMAX,Re/Max Holdings Inc,35.24,34.43,34.44,"76,700",-0.52,,1.49
RMD,Resmed Inc,177.7,173.1,174.1,"571,200",-1.5,,0.85
RMED,Ra Medical Systems Inc,0.2739,0.245,0.2624,"2,119,300",0.0054,,2.1
RMG,Rmg Acquisition Corp Cl A,10.88,10.3,10.85,"189,900",0.5,,4.83
RMG.U,Rmg Acquisition Corp,10.75,10.75,10.75,100,0,,0
RMG.W,Rmg Acquisition Corp WT [Rmg/W],1.64,1.45,1.64,"29,700",0.16,,10.81
RMI,Rivernorth Opportunistic Municipal,20.89,20.82,20.84,"6,600",0.07,,0.34
RMM,Rivernorth Managed Duration Municipal,17.07,16.91,16.95,"133,800",-0.08,,0.47
RMP.P,Rivernorth Marketplace Lending Corp,25.19,25.19,25.19,100,0.09,,0.36
RMT,Royce Micro-Cap Trust,7.954,7.83,7.91,"96,700",0.1,,1.28
RNG,Ringcentral Inc,261.3,252.5,256.5,"984,800",2,,0.8
RNGR,Ranger Energy Services Inc Cl A,2.8,2.61,2.75,"109,700",0.03,,1.1
RNP,Cohen & Steers REIT and Preferred,20.51,20.23,20.4,"129,900",0.15,,0.74
RNR,Renaissancere Holdings Ltd,174.3,169.5,169.7,"268,100",-1,,0.58
RNR-E,Renaissancere Holdings Ltd [Rnr/Pe],25.47,25.41,25.42,"13,500",0.04,,0.16
RNR-F,Renaissancere Holdings Ltd [Rnr/Pf],27.29,27.17,27.17,"10,800",0.03,,0.11
ROG,Rogers Corp,109,106.6,106.7,"80,800",-2.2,,1.99
ROK,Rockwell Automation Inc,229.2,224.8,225.3,"479,200",0.5,,0.23
ROL,Rollins Inc,55.06,53.45,53.6,"927,000",-1.18,,2.15
ROP,Roper Industries,409.8,398.8,400.4,"470,900",-3.5,,0.86
RPAI,Retail Properties of America,6.78,6.52,6.66,"1,629,300",0.04,,0.6
RPL.U,Replay Acquisition Corp [Rpla.U],10.72,10.72,10.72,100,0,,0
RPL.W,Replay Acquisition Corp WT [Rpla/W],1.05,1.01,1.05,"5,900",0.01,,0.97
RPLA,Replay Acquisition Corp,10.25,10.2,10.2,"30,500",0.02,,0.2
RPM,RPM International Inc,86.03,84.49,84.59,"407,100",-0.58,,0.68
RPT,Ramco-Gershenson Properties Trust,6.42,6.125,6.17,"1,042,600",-0.04,,0.64
RPT-D,Rpt Realty [Rpt/Pd],40.25,39.25,40.14,"8,800",-0.12,,0.3
RQI,Cohen & Steers Quality Income Realty,11.64,11.46,11.53,"321,700",0.06,,0.52
RRC,Range Resources Corp,8.01,7.39,7.83,"6,362,600",0.45,,6.1
RRD,Donnelley [R.R.] & Sons Company,1.449,1.32,1.38,"1,337,300",0.01,,0.73
RS,Reliance Steel & Aluminum Company,107.9,106,106.4,"515,300",0,,0.04
RSF,Rivernorth Marketplace Lending Corp,15.21,15.01,15.13,"12,900",0.06,,0.39
RSG,Republic Services,98.11,96.28,96.39,"1,117,400",-0.43,,0.44
RST,Rosetta Stone,30.01,29.91,29.95,"969,600",-0.01,,0.03
RTX,Raytheon Technologies Corp.,63.73,60.91,62.92,"8,873,100",1.48,,2.41
RVI,Retail Value Inc,12.57,12.31,12.44,"124,700",-0.03,,0.24
RVLV,Revolve Group Inc,18.66,17.9,17.96,"1,388,000",0.01,,0.06
RVT,Royce Value Trust,13.17,13,13.06,"115,400",0.12,,0.93
RWT,Redwood Trust,7.99,7.62,7.96,"1,629,200",0.28,,3.65
RXN,Rexnord Corp,31.04,30.33,30.46,"764,300",0.11,,0.36
RY,Royal Bank of Canada,74.69,73.33,73.4,"509,100",-1.01,,1.36
RY-T,Royal Bank of Canada [Ry/Pt],29.49,28.51,29.48,"1,000",0.27,,0.92
RYAM,Rayonier Advanced Materials Inc,4.23,4.04,4.06,"697,900",-0.11,,2.64
RYB,Ryb Education Inc Aps,3.07,2.98,3.07,"1,900",0.07,,2.33
RYI,Ryerson Holding Corp,6.2,5.66,6.1,"163,000",0.4,,7.02
RYN,Rayonier Inc REIT,27.64,27.09,27.35,"400,700",-0.09,,0.33
RZA,Reinsurance Group of America,26.96,26.88,26.88,"35,900",0.09,,0.32
RZB,Reinsurance Group of America,28.25,27.78,27.78,"20,000",-0.22,,0.79
SA,Seabridge Gold,20.09,19.55,19.85,"222,400",0.01,,0.05
SAF,Saratoga Investment Corp,25.2,25.01,25.01,"1,600",-0.01,,0.04
SAFE,Safehold Inc,63.97,61.97,63.29,"418,200",1.73,,2.81
SAH,Sonic Automotive,42.69,40.19,40.88,"279,600",-1.65,,3.88
SAIC,Science Applications International,80.43,78.61,78.8,"424,800",-0.13,,0.16
SAIL,Sailpoint Technologies Holdings Inc,39.11,37.8,38.13,"1,156,200",-0.05,,0.13
SAK,Saratoga Investment Corp 7.25% Notes Due,25.65,25.5,25.55,"6,300",0,,0
SALT,Scorpio Bulkers Inc,14.1,13.11,14.1,"168,000",0.88,,6.66
SAM,Boston Beer Company,884.9,856.3,857.8,"62,300",-16.6,,1.9
SAN,Banco Santander,2.14,2.06,2.12,"7,600,900",0,,0
SAN-B,Banco Santander Sa [San/Pb],23.84,23.53,23.66,"33,200",0.27,,1.15
SAND,Sandstorm Gold Ltd,9.65,9.41,9.5,"1,141,300",-0.02,,0.21
SAP,SAP Ag,161.7,158.9,159,"567,600",-1.7,,1.06
SAR,Saratoga Investment Corp,17.39,16.97,17.07,"34,700",-0.01,,0.06
SAVE,Spirit Airlines Inc,18.9,17.71,18.55,"8,655,500",0.47,,2.6
SB,Safe Bulkers Inc,1.14,1.05,1.11,"300,100",0.03,,2.78
SB-C,Safe Bulkers Inc [Sb/Pc],19.01,18.65,18.69,"4,100",-0.05,,0.27
SB-D,Safe Bulkers Inc [Sb/Pd],19.85,19.01,19.03,"1,000",0.11,,0.59
SBBA,Scorpio Tankers Inc 7.00% Senior Notes,24.3,23.8,23.91,"3,700",-0.39,,1.6
SBE,Switchback Energy Acquisition Corp Cl A,13.71,10.27,13.3,"8,270,200",2.85,,27.27
SBE.U,Switchback Energy Acquisition Corp,14.75,10.4,14.74,"472,800",3.74,,34
SBE.W,Switchback Energy Acquisition Corp WT,4.89,1.6,4.56,"1,977,300",2.885,,172.24
SBH,Sally Beauty Holdings,11.05,10.48,10.86,"1,079,700",0.15,,1.4
SBI,Western Asset Intermediate Fund Inc,9.056,8.97,9.04,"18,800",0.09,,1
SBOW,Silverbow Resources Inc,4.73,4.42,4.62,"66,100",0.14,,3.13
SBR,Sabine Royalty Trust,30.82,29.62,30.43,"21,800",0.7,,2.34
SBS,Cia DE Saneamento Basico Do Estado,9.055,8.84,8.87,"694,400",0.06,,0.68
SBSW,Sibanye Gold Ltd ADR,13.22,12.51,12.63,"6,723,300",-0.19,,1.48
SC,Santander Consumer USA Holdings,18.56,17.15,18.32,"1,289,700",1.06,,6.14
SCA,Stellus Capital Investment 5.75% Notes,24.9,24.9,24.9,100,0.1,,0.4
SCCO,Southern Peru Copper Corp,47.88,46.94,47.05,"708,900",-0.24,,0.51
SCD,Lmp Capital and Income Fund Inc,10.93,10.79,10.84,"61,800",0.05,,0.46
SCE-G,Sce Trust II [Sce/Pg],25.1,24.86,24.93,"12,600",-0.12,,0.48
SCE-H,Sce TR III [Sce/Ph],22.98,22.59,22.6,"36,300",0.15,,0.67
SCE-J,Sce TR IV [Sce/Pj],23,22.51,22.69,"14,200",-0.2,,0.87
SCE-K,Sce Trust V [Sce/Pk],23,22.77,22.88,"25,700",0.05,,0.23
SCE-L,Sce Trust Vi [Sce/Pl],23.6,23.44,23.48,"46,500",0.02,,0.09
SCH-C,Charles Schwab Corp [Schw/Pc],25.56,25.49,25.5,"36,600",-0.05,,0.2
SCH-D,Charles Schwab Corp [Schw/Pd],25.85,25.77,25.78,"60,600",-0.02,,0.08
SCHW,The Charles Schwab Corp,36.08,34.81,35.73,"8,778,700",0.98,,2.82
SCI,Service Corp International,42.13,41.26,41.4,"1,344,300",-0.64,,1.52
SCL,Stepan Company,116.8,113.9,114.1,"73,200",-2.2,,1.87
SCM,Stellus Capital Investment Cor,8.63,8.47,8.51,"51,000",0.07,,0.83
SCP.U,SC Health Corp [Scpe.U],10.66,10.66,10.66,200,0.26,,2.5
SCP.W,SC Health Corp WT [Scpe/W],1.31,1.15,1.15,"2,100",0.05,,4.55
SCPE,SC Health Corp Cl A,10.1,10.08,10.08,"1,200",-0.01,,0.05
SCS,Steelcase Inc,11.01,10.1,10.79,"2,507,000",0.77,,7.68
SCU,Sculptor Capital Management Inc,12.27,11.98,11.99,"124,300",0.01,,0.08
SCV.U,Scvx Corp [Scvx.U],10.82,10.82,10.82,100,0,,0
SCV.W,Scvx Corp WT [Scvx/W],1.558,1.41,1.41,"13,900",0.003,,0.21
SCVX,Scvx Corp Cl A,10.13,9.99,10.09,"29,800",0.03,,0.3
SCX,L.S. Starrett Company,3.334,3.2,3.2,"9,700",-0.129,,3.88
SD,Sandridge Energy Inc,1.76,1.64,1.71,"131,400",0.07,,4.27
SE,Sea Ltd ADR,151.2,146.7,147.6,"1,535,500",-2.4,,1.61
SEAS,Seaworld Entertainment Inc Company,22.13,21.12,21.85,"1,615,100",0.76,,3.6
SEE,Sealed Air Corp,39.24,38.28,38.83,"1,412,100",0.22,,0.57
SEM,Select Medical Holdings Corp,20.59,20.11,20.27,"448,100",0.19,,0.95
SERV,Servicemaster Global Holdings,40.57,39.92,40.35,"552,700",0.28,,0.7
SF,Stifel Financial Corp,54.2,52.85,53.05,"389,000",0.02,,0.04
SF-A,Stifel Financial Corp [Sf/Pa],25.69,25.5,25.55,"13,500",-0.03,,0.12
SF-B,Stifel Financial Corp [Sf/Pb],27.22,26.79,26.83,"7,300",0.04,,0.15
SF-C,Stifel Financial Corp [Sf/Pc],26.21,25.8,26.11,"67,800",0.08,,0.31
SFB,Stifel Financial Corp 5.20% Senior Notes,26.54,26.35,26.35,"9,200",0.16,,0.61
SFE,Safeguard Scientifics,5.78,5.37,5.72,"82,500",0.35,,6.52
SFL,Ship Finance International,9.11,8.83,9.01,"595,700",-0.09,,0.99
SFT.U,Osprey Technology Acquisition Corp,10.5,10.43,10.5,500,-0.12,,1.18
SFT.W,Osprey Technlgy Aquistion Corp [Sftw/W],1.41,1.25,1.26,"85,600",-0.08,,5.97
SFTW,Osprey Technology Acquisition Corp Cl A,10.06,9.91,10.03,"15,900",-0.02,,0.22
SFUN,Fang Holdings Ltd.,10.98,10.72,10.98,"1,100",0.27,,2.52
SGU,Star Gas Partners LP,9.83,9.6,9.6,"43,900",-0.01,,0.1
SHAK,Shake Shack Inc,72.47,70.5,71.32,"803,400",-0.84,,1.16
SHG,Shinhan Financial Group Co. Ltd,24.36,24.13,24.24,"131,600",0.35,,1.47
SHI,Sinopec Shangai Petrochemical Company,18.68,18.47,18.59,"65,300",-0.17,,0.91
SHL.U,Tortoise Acquisition Corp [Shll.U],60.99,54.89,55.73,"30,000",-0.27,,0.48
SHL.W,Tortoise Acquisition Corp WT [Shll/W],20.24,19.31,19.69,"206,700",-0.41,,2.04
SHLL,Tortoise Acquisition Corp Cl A,48.63,45.8,47.01,"3,498,600",-0.48,,1.01
SHLX,Shell Midstream Partners LP,10.15,9.8,9.97,"1,189,300",0.16,,1.63
SHO,Sunstone Hotel Investors,8.83,8.365,8.65,"3,598,900",0.04,,0.46
SHO-E,Sunstone Hotel Invs Inc [Sho/Pe],24.67,24.49,24.58,"12,200",0.16,,0.66
SHO-F,Sunstone Hotel Invs Inc [Sho/Pf],24.55,24.35,24.55,800,0.35,,1.45
SHOP,Shopify Inc,939,884.5,885.2,"3,625,100",-44.2,,4.76
SHW,Sherwin-Williams Company,721.7,713,715.1,"404,000",-1.1,,0.16
SI,Silvergate Capital Corporation Cl A,16.17,15.33,15.9,"231,300",-0.05,,0.31
SID,Companhia Siderurgica Nacional,3.125,3.05,3.1,"2,256,500",-0.06,,1.9
SIG,Signet Jewelers Ltd,19.06,18.06,18.3,"1,178,200",0.02,,0.11
SII,Sprott Inc,40.06,38.35,38.49,"64,300",-1.39,,3.49
SIT-A,Site Centers Corp Shs Pfd Cl A,25.12,24.5,24.5,"10,700",-0.01,,0.04
SIT-K,Site Centers Corp [Sitc/Pk],25.14,24.3,24.3,"4,500",-0.14,,0.57
SITC,Site Centers Corp,8.48,8.22,8.3,"1,435,700",-0.04,,0.48
SITE,Siteone Landscape Supply,121.2,117,117.8,"345,800",-1,,0.8
SIX,Six Flags Entertainment Corp,25.53,24.09,25.09,"2,393,100",0.82,,3.38
SJI,South Jersey Industries,20.65,20,20.34,"1,344,200",0.29,,1.45
SJIJ,South Jersey Industries Inc 5.625%,25.56,25.36,25.37,"22,500",-0.08,,0.3
SJIU,South Jersey Industries Inc,36.21,35.62,35.82,"3,700",0.44,,1.24
SJM,J.M. Smucker Company,112.7,110.3,110.8,"1,094,400",-1.6,,1.41
SJR,Shaw Communications Inc,19.2,18.73,18.77,"678,600",-0.26,,1.37
SJT,San Juan Basin Royalty Trust,2.74,2.63,2.7,"92,000",0.05,,1.89
SJW,SJW Corp,61.3,60.08,60.84,"105,400",0.76,,1.26
SKM,Sk Telecom Corp,23.12,22.86,22.86,"110,600",-0.16,,0.7
SKT,Tanger Factory Outlet Centers,6.61,6.021,6.5,"4,775,400",0.2,,3.17
SKX,Skechers U.S.A.,33.49,31.83,32.84,"1,889,200",1.24,,3.92
SKY,Skyline Corp,26.43,25.12,25.76,"506,600",0.66,,2.63
SLB,Schlumberger N.V.,19.39,18.22,19.18,"13,849,900",0.98,,5.38
SLCA,U.S. Silica Holdings Inc,3.705,3.34,3.56,"794,900",0.14,,4.09
SLF,Sun Life Financial Inc,42.56,41.82,41.84,"473,800",-0.42,,0.99
SLG,SL Green Realty Corp,52.17,49.06,51.24,"1,712,900",1.34,,2.69
SLG-I,SL Green Rlty Corp [Slg/Pi],26.05,25.82,25.82,"16,900",-0.22,,0.84
SLQT,Selectquote Inc,23.1,22.41,22.59,"1,104,700",0.14,,0.62
SM,Sm Energy Company,2.165,1.867,2.11,"8,245,200",0.21,,11.05
SMAR,Smartsheet Inc Cl A,48.06,46.14,46.44,"1,797,400",-1.4,,2.93
SMFG,Sumitomo Mitsui Financial Group Inc,5.96,5.88,5.92,"1,035,100",0.01,,0.17
SMG,Scotts Miracle-Gro Company,160.5,154.3,154.6,"439,600",-5.9,,3.69
SMHI,Seacor Marine Holdings Inc,2.54,2.31,2.36,"113,900",0.02,,0.85
SMLP,Summit Midstream Partners LP,0.75,0.69,0.73,"292,300",0.015,,2.1
SMM,Salient Midstream & MLP Fund,3.9,3.76,3.8,"204,000",0.05,,1.33
SMP,Standard Motor Products,48.71,47.56,47.81,"119,300",-0.19,,0.4
SNA,Snap-On Inc,151.2,146.3,149.1,"556,600",-3.9,,2.53
SNAP,Snap Inc,25.22,24.42,24.86,"26,925,600",0.39,,1.59
SNDR,Schneider National Inc,26.62,25.69,25.83,"416,400",-0.53,,2.01
SNE,Sony Corp,78,76.89,76.99,"1,786,200",0.53,,0.69
SNN,Smith & Nephew Snats,41.06,40.69,40.8,"247,800",0.36,,0.89
SNOW,Intrawest Resorts Holdings Inc,319,231.1,253.9,"36,024,500",0,,0
SNP,China Petroleum & Chemical Corp,43.71,43.3,43.48,"176,700",-0.14,,0.32
SNP.U,Tortoise Acquisition Corp II Cl A,10.9,10.78,10.85,"473,500",0.07,,0.65
SNR,New Senior Investment Group Inc,4.36,4.11,4.27,"997,400",0.14,,3.39
SNV,Synovus Financial Corp,22.58,21.58,22.11,"1,565,400",-0.18,,0.81
SNV-D,Synovus Financial Corp [Snv/Pd],26.24,25.95,25.96,"11,700",-0.09,,0.35
SNV-E,Synovus Finl Corp [Snv/Pe],26.22,25.78,26,"32,400",0.2,,0.78
SNX,Synnex Corp,133.6,131.7,132.1,"325,500",0.6,,0.45
SO,Southern Company,53.82,52.8,53.29,"2,841,900",0.28,,0.53
SOA.U,Sustainable Opportunities Acquisition,11.44,11,11.2,"76,800",0.14,,1.27
SOA.W,Sustainable Opportunities Acq [Soac/W],1.92,1.685,1.78,"271,600",-0.02,,1.11
SOAC,Sustainable Opportunities Acquisition,10.75,10.2,10.31,"496,700",0.02,,0.19
SOGO,Sogou Inc,8.7,8.57,8.58,"2,527,200",-0.07,,0.81
SOI,Solaris Oilfield Infrastructure Inc Cl A,7.04,6.54,6.96,"636,600",0.4,,6.1
SOJA,The Southern Co. Series,25.39,25.35,25.38,"79,400",0.02,,0.08
SOJB,Southern Company,26.18,26.04,26.12,"84,600",0.08,,0.31
SOJC,Southern Company Series 2017B 5.25%,26.84,26.56,26.6,"22,000",-0.09,,0.34
SOJD,Southern Company Series 2020A 4.95%,26.85,26.58,26.65,"106,400",0.02,,0.08
SOL,Renesola Ltd,1.67,1.56,1.58,"172,900",-0.04,,2.47
SOLN,Southern Company,46.33,45.67,45.78,"95,300",0.02,,0.04
SON,Sonoco Products Company,54.44,53.37,53.52,"413,500",-0.7,,1.29
SOR,Source Capital,37.7,37.34,37.7,"17,300",-0.02,,0.05
SOS,Sos Limited,1.87,1.75,1.77,"13,900",-0.02,,1.12
SPA.U,Spartan Energy Acquisiton Corp [Spaq.U],19.05,18.78,18.79,"4,300",-0.33,,1.7
SPA.W,Spartan Energy Acquisiton Corp WT,6.44,6,6.036,"584,900",-0.164,,2.64
SPAQ,Spartan Energy Acquisition Corp Cl A,17.3,16.51,16.63,"5,561,100",-0.11,,0.66
SPB,Spectrum Brands Holdings Inc,59.71,57.61,58.1,"459,500",0.11,,0.19
SPCE,Virgin Galactic Holdings Inc,17.79,17.28,17.41,"6,700,600",-0.29,,1.64
SPE,Special Opportunities Fund Inc,12.91,12.72,12.82,"21,400",0.07,,0.55
SPE-B,Special Opportunities Fd Inc [Spe/Pb],25.61,25.31,25.33,"2,300",-0.2,,0.77
SPG,Simon Property Group,75.2,70.04,74.12,"8,904,900",3.05,,4.29
SPG-J,Simon Ppty Group Inc [Spg/Pj],69.35,69.35,69.35,200,0,,0
SPGI,S&P Global Inc,360,355.7,357.5,"907,100",0.3,,0.1
SPH,Suburban Propane Partners LP,13.83,13.56,13.58,"251,400",0.03,,0.22
SPL-A,Steel Partners Holdings LP [Splp/Pa],18.25,18,18.04,"2,400",-0.21,,1.15
SPLP,Steel Partners Hlds,7.04,6.79,6.89,"3,800",-0.16,,2.27
SPN,Superior Energy Services,0.8939,0.79,0.85,"154,900",0.05,,6.25
SPOT,Spotify Technology S.A.,241.1,220.7,234.9,"5,338,300",-3.1,,1.29
SPR,Spirit Aerosystems Holdings,21.56,19.92,21.02,"5,735,000",0.66,,3.24
SPXC,SPX Corp,42.63,40.87,42.44,"235,100",1.64,,4.02
SPXX,Nuveen Equity Premium and Growth Fund,13.67,13.57,13.65,"51,700",0.05,,0.37
SQ,Square,159,149.9,151.1,"10,190,600",-3.5,,2.23
SQM,Sociedad Quimica Y Minera S.A.,34.56,33.67,33.93,"873,700",0.14,,0.41
SQNS,Sequans Communications S A,6.3,6.04,6.18,"117,400",0.13,,2.15
SR,Spire Inc,53.77,52.65,53.23,"452,200",0.43,,0.81
SR-A,Spire Inc [Sr/Pa],27.84,27.6,27.6,"45,500",-0.24,,0.86
SRC,Spirit Realty Capital Inc,37.5,36.79,36.86,"1,186,300",-0.4,,1.07
SRC-A,Spirit Rlty Cap Inc [Src/Pa],26.32,26.12,26.2,"7,900",-0.02,,0.08
SRE,Sempra Energy,121.4,117.2,120.8,"1,520,200",3.2,,2.73
SRE-A,Sempra Energy [Sre/Pa],101,99.5,101,"3,800",2,,1.98
SRE-B,Sempra Energy [Sre/Pb],101.3,99.6,101,"4,700",1.7,,1.73
SREA,Sempra Energy 5.750% Junior,26.69,26.6,26.61,"232,300",0.03,,0.11
SRG,Seritage Growth Properties,16.23,15.03,15.97,"693,100",0.73,,4.79
SRG-A,Seritage Growth Pptys [Srg/Pa],19.5,19.08,19.47,"52,600",-0.03,,0.15
SRI,Stoneridge Inc,19.77,19.24,19.25,"104,100",-0.29,,1.48
SRL,Scully Royalty Ltd,6.31,5.5,5.623,"97,200",-0.417,,6.91
SRLP,Sprague Resources LP,15.63,15.18,15.52,"25,300",0.35,,2.31
SRT,Startek Inc,5.89,5.68,5.7,"30,200",-0.11,,1.89
SRV,The Cushing MLP Total Return Fund,17.35,16.93,17.35,"15,500",0.46,,2.72
SSD,Simpson Manufacturing Company,102.9,100.5,101.9,"214,600",1.4,,1.4
SSL,Sasol Ltd,8.55,8.04,8.41,"1,916,200",0.56,,7.13
SSTK,Shutterstock Inc,52.52,50.48,52.05,"430,400",1.39,,2.74
ST,Sensata Technologies Holding N.V.,44.72,43.28,44.11,"1,428,000",0.97,,2.25
STA-C,Stag Indl Inc [Stag/Pc],25.91,25.78,25.82,"3,300",0.02,,0.06
STA-D,Istar Inc [Star/Pd],25.22,25.1,25.15,"6,100",0.06,,0.24
STA-G,Istar Inc [Star/Pg],24.6,24.3,24.32,"2,000",-0.18,,0.73
STA-I,Istar Inc [Star/Pi],24.2,24.13,24.16,"7,200",-0.1,,0.39
STAG,STI Inc,32.58,31.99,32.2,"812,900",0.16,,0.5
STAR,Istar Financial Inc,12.69,12.36,12.4,"879,400",-0.09,,0.72
STC,Stewart Information Services Corp,43.91,43.21,43.27,"203,600",-0.12,,0.28
STE,Steris Corp,171.7,169.4,170.2,"574,100",0.5,,0.31
STG,Sunlands Online Education Group ADR,1.81,1.74,1.76,"73,500",-0.09,,4.86
STK,Columbia Seligman Premium Technology,22.55,22.14,22.16,"77,200",0.07,,0.32
STL,Sterling Bancorp,11.64,10.95,11.43,"3,621,700",0.21,,1.87
STL-A,Sterling Bancorp D [Stl/Pa],26.79,26.46,26.52,"8,500",-0.02,,0.06
STM,Stmicroelectronics N.V.,31.94,31.14,31.18,"1,688,800",-0.22,,0.7
STN,Stantec Inc,31.69,30.98,31,"70,400",-0.52,,1.65
STNG,Scorpio Tankers Inc,13.73,13.07,13.27,"1,439,700",-0.17,,1.26
STON,Stonemor Partners LP,1,0.9425,0.9625,"433,700",0.0415,,4.51
STOR,Store Capital Corpstore Capital,29.92,29.34,29.36,"3,308,800",-0.14,,0.47
STP.U,Star Peak Energy Transition Corp Unit,10.22,10.15,10.22,"59,400",0.01,,0.1
STT,State Street Corp,64.68,63.05,63.32,"3,820,800",0.12,,0.19
STT-D,State Street Corp [Stt/Pd],28.21,27.87,27.94,"68,800",0.09,,0.34
STT-G,State Street Corp [Stt/Pg],28.22,28,28.04,"85,700",-0.01,,0.04
STWD,Starwood Property Trust,16.21,15.63,16.03,"2,219,100",0.39,,2.49
STZ,Constellation Brands Inc,197.2,192.8,193.2,"1,030,700",-3.4,,1.72
STZ.B,Constellation Brd Cl B,194.6,194.6,194.6,200,-1.4,,0.73
SU,Suncor Energy Inc,13.89,13.39,13.65,"15,623,200",0.3,,2.25
SUI,Sun Communities,148.4,145.5,145.8,"481,700",-0.9,,0.64
SUM,Summit Materials Inc,17.56,16.75,17.08,"1,197,300",-0.08,,0.47
SUN,Sunoco LP,25.67,25.25,25.37,"285,500",-0.05,,0.2
SUP,Superior Industries International,1.55,1.483,1.54,"109,100",0.06,,4.05
SUPV,Grupo Supervielle S.A.,2.419,2.18,2.27,"1,146,900",-0.23,,9.2
SUZ,Suzano Papel E Celul,9.11,8.9,8.99,"75,500",-0.19,,2.07
SWCH,Switch Inc,15.95,15.01,15.54,"2,448,600",0.59,,3.95
SWI,Solarwinds Corp,19.81,19.26,19.38,"627,300",-0.22,,1.12
SWK,Stanley Black & Decker Inc,167.4,162.7,165.4,"834,400",2.5,,1.55
SWM,Schweitzer-Mauduit International,29.7,29.02,29.05,"142,600",-0.41,,1.39
SWN,Southwestern Energy Company,2.52,2.4,2.45,"20,414,300",0.05,,2.08
SWT,Stanley Black & Decker Inc,103.7,101.8,103.5,"3,400",1.6,,1.57
SWX,Southwest Gas Corp,63.6,62.04,62.15,"503,500",-0.17,,0.27
SWZ,Swiss Helvetia Fund,8.62,8.553,8.62,"15,900",0.04,,0.47
SXC,Suncoke Energy Inc,3.58,3.41,3.47,"796,200",0.09,,2.66
SXI,Standex International Corp,60.17,58.81,58.87,"73,400",-0.11,,0.19
SXT,Sensient Technologies Corp,59.26,58.55,58.67,"257,100",0.14,,0.24
SYF,Synchrony Financial,27.92,26.14,27.59,"7,267,400",1.1,,4.15
SYF-A,Synchrony Financial 5.625% Prf Perpetual,24.55,24.32,24.39,"102,500",-0.05,,0.2
SYK,Stryker Corp,216.9,211.5,215.8,"2,037,800",5.3,,2.52
SYX,Systemax Inc,22.44,22.06,22.34,"41,500",0.4,,1.82
SYY,Sysco Corp,68.86,65.45,68.25,"5,170,500",2.85,,4.36
SZC,The Cushing Renaissance Fund,29.66,29.25,29.64,"15,600",0.39,,1.33
T,AT&T Inc,29.54,29.12,29.24,"30,612,800",0.12,,0.41
T-A,AT&T Inc 5% Prf Perpetual USD 25,26.94,26.78,26.85,"71,600",0.07,,0.26
T-C,AT&T Inc 4.75% Prf Perpetual USD 25,25.8,25.62,25.65,"194,400",-0.01,,0.04
TAC,Transalta Corp,6.22,6.085,6.1,"81,600",-0.05,,0.81
TAK,Takeda Pharmaceutical Co. Ltd,18.84,18.67,18.73,"1,034,300",0.31,,1.68
TAL,Tal Education Group,75.84,74.69,75.25,"1,265,000",-0.19,,0.25
TALO,Talos Energy Inc,6.43,5.61,6.31,"1,219,500",0.69,,12.28
TAP,Molson Coors Brewing Company,35.25,34.5,34.56,"2,468,800",0.27,,0.79
TAP.A,Molson Coors Brewing Cl A,52.47,52.47,52.47,100,0,,0
